ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,COGS_Unitario,Costo_Envio,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio
ORD-1606,2025-12-04 19:29:35,CLI-5441,P001,Vaso Termico Inteligente Auto,Auto,1,41.35,15.87,9.89,Cali,Organico_Instagram,Entregado
ORD-1180,2025-11-10 20:52:38,CLI-5663,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.87,8.03,7.8,Bucaramanga,Directo,Entregado
ORD-1301,2025-11-18 05:24:48,CLI-5747,P002,Mini Bicicleta Premium,Fitness,1,115.75,47.66,6.34,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3544,2026-03-14 14:50:02,CLI-5684,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.38,12.22,7.72,Cali,Directo,Entregado
ORD-4271,2026-04-20 13:51:23,CLI-6084,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.55,8.0,4.01,Bogota,Organico_Instagram,Entregado
ORD-2060,2025-12-21 04:03:20,CLI-6857,P001,Vaso Termico Inteligente Auto,Auto,2,40.43,15.3,9.26,Bogota,Organico_Instagram,Entregado
ORD-4321,2026-04-22 06:06:12,CLI-6562,P001,Vaso Termico Inteligente Auto,Auto,1,39.45,14.48,4.84,Medellin,Campana_Vaso_Vertical,Retrasado
ORD-4389,2026-04-25 01:47:03,CLI-6642,P002,Mini Bicicleta Premium,Fitness,2,125.94,46.35,5.43,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3565,2026-03-15 04:04:27,CLI-6974,P001,Vaso Termico Inteligente Auto,Auto,1,35.99,15.94,3.0,Bogota,Organico_Instagram,Entregado
ORD-2069,2025-12-21 12:41:10,CLI-6485,P002,Mini Bicicleta Premium,Fitness,1,118.84,43.05,3.36,Bogota,Campana_Bici_Carrusel,En transito
ORD-3524,2026-03-13 07:13:15,CLI-6659,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.75,12.58,,Bogota,Organico_Instagram,En transito
ORD-3205,2026-02-25 20:58:22,CLI-6298,P001,Vaso Termico Inteligente Auto,Auto,1,37.26,15.04,6.48,Barranquilla,Directo,Entregado
ORD-2243,2025-12-28 05:13:25,CLI-6723,P001,Vaso Termico Inteligente Auto,Auto,1,37.75,14.83,4.82,,Organico_Instagram,Entregado
ORD-1016,2025-11-01 01:08:59,CLI-5736,P001,Vaso Termico Inteligente Auto,Auto,1,38.16,14.85,6.97,Medellin,Directo,Entregado
ORD-4120,2026-04-12 23:14:15,CLI-6724,P001,Vaso Termico Inteligente Auto,Auto,1,38.57,15.35,5.33,Medellin,Directo,Entregado
ORD-3828,2026-03-28 18:18:55,CLI-5990,P002,Mini Bicicleta Premium,Fitness,1,120.11,44.01,5.33,Cali,Campana_Bici_Carrusel,Devuelto
ORD-1546,2025-12-01 22:26:00,CLI-6578,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.47,7.81,7.63,Barranquilla,Organico_Instagram,Entregado
ORD-1658,2025-12-06 06:49:39,CLI-6192,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.42,11.96,,Cali,Organico_Instagram,En transito
ORD-4181,2026-04-15 09:57:32,CLI-6943,P001,Vaso Termico Inteligente Auto,Auto,1,36.86,15.95,5.18,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4067,2026-04-10 15:35:06,CLI-6171,P002,Mini Bicicleta Premium,Fitness,1,118.65,44.3,5.64,Cali,Organico_Instagram,Entregado
ORD-4221,2026-04-17 19:01:48,CLI-5385,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.28,7.94,7.19,Medellin,Campana_Bici_Carrusel,Entregado
ORD-2504,2026-01-14 23:22:42,CLI-5688,P002,Mini Bicicleta Premium,Fitness,1,114.64,43.48,3.0,Bogota,Directo,Entregado
ORD-1959,2025-12-17 14:35:04,CLI-6767,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.05,12.03,8.12,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3926,2026-04-03 22:06:40,CLI-6485,P001,Vaso Termico Inteligente Auto,Auto,1,36.2,14.82,4.92,Barranquilla,Directo,Entregado
ORD-3331,2026-03-05 10:26:29,CLI-6126,P001,Vaso Termico Inteligente Auto,Auto,1,36.89,15.55,4.79,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1797,2025-12-11 15:28:11,CLI-5280,P001,Vaso Termico Inteligente Auto,Auto,1,40.45,14.53,7.01,Medellin,Directo,Retrasado
ORD-1225,2025-11-12 23:33:06,CLI-6115,P001,Vaso Termico Inteligente Auto,Auto,1,40.92,15.49,9.15,Cali,Directo,Entregado
ORD-3074,2026-02-18 14:15:20,CLI-5292,P001,Vaso Termico Inteligente Auto,Auto,1,37.39,14.98,11.74,Cali,Campana_Vaso_Vertical,Entregado
ORD-2799,2026-02-03 16:15:30,CLI-5321,P002,Mini Bicicleta Premium,Fitness,1,123.11,48.11,5.94,Bogota,Organico_Instagram,Entregado
ORD-3485,2026-03-12 19:12:15,CLI-5892,P002,Mini Bicicleta Premium,Fitness,1,115.21,45.15,3.0,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-4487,2026-04-30 17:59:55,CLI-5581,P001,Vaso Termico Inteligente Auto,Auto,2,36.42,15.99,8.33,Cali,Directo,Entregado
ORD-3277,2026-03-01 19:03:35,CLI-5982,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.86,8.44,5.09,Medellin,Organico_Instagram,Entregado
ORD-3085,2026-02-19 04:15:39,CLI-5312,P002,Mini Bicicleta Premium,Fitness,1,123.13,45.34,6.45,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2693,2026-01-27 06:26:37,CLI-5012,P002,Mini Bicicleta Premium,Fitness,1,124.06,43.42,9.18,Cali,Organico_Instagram,Entregado
ORD-3797,2026-03-27 10:24:11,CLI-6502,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.43,8.51,7.42,Bucaramanga,Campana_Vaso_Vertical,Devuelto
ORD-2045,2025-12-20 06:10:23,CLI-6845,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.98,11.92,11.7,Barranquilla,Directo,Entregado
ORD-1469,2025-11-27 03:52:36,CLI-6053,P001,Vaso Termico Inteligente Auto ,Auto,1,40.97,15.24,6.16,Barranquilla,,Entregado
ORD-1954,2025-12-17 09:15:32,CLI-6156,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.9,8.45,6.77,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-2551,2026-01-17 01:01:23,CLI-6354,P002,Mini Bicicleta Premium,Fitness,1,122.33,47.09,9.98,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-3735,2026-03-23 14:27:20,CLI-6013,P001,Vaso Termico Inteligente Auto,Auto,1,37.1,14.61,10.89,Barranquilla,Directo,En transito
ORD-4395,2026-04-26 07:27:36,CLI-5796,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.44,7.85,5.23,Bogota,Organico_Instagram,Entregado
ORD-1639,2025-12-05 08:20:49,CLI-6719,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.1,7.63,6.88,Medellin,Campana_Bici_Carrusel,En transito
ORD-4274,2026-04-20 01:32:32,CLI-6194,P002,Mini Bicicleta Premium,Fitness,1,118.48,46.2,7.8,Cali,Directo,Entregado
ORD-2218,2025-12-27 22:59:49,CLI-5198,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.41,12.62,7.64,Cali,Campana_Bici_Carrusel,Entregado
ORD-2158,2025-12-25 20:11:48,CLI-5622,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.6,8.12,6.57,Cali,Organico_Instagram,Entregado
ORD-2415,2026-01-08 02:41:05,CLI-5578,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.0,12.7,11.94,Bucaramanga,Organico_Instagram,Entregado
ORD-4192,2026-04-16 21:40:15,CLI-5817,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.04,12.02,5.07,Bogota,Organico_Instagram,Entregado
ORD-2527,2026-01-15 10:04:52,CLI-5371,P001,Vaso Termico Inteligente Auto,Auto,1,38.68,15.64,3.48,Bucaramanga,Directo,Entregado
ORD-4440,2026-04-28 03:25:58,CLI-6671,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.81,7.68,5.53,Bogota,Organico_Instagram,Entregado
ORD-2300,2025-12-30 00:45:22,CLI-5112,P001,Vaso Termico Inteligente Auto,Auto,1,36.96,15.4,10.41,Bucaramanga,Directo,Entregado
ORD-4376,2026-04-25 22:25:32,CLI-5230,P001,Vaso Termico Inteligente Auto,Auto,1,41.99,14.68,5.01,Cali,Directo,Entregado
ORD-3848,2026-03-29 05:55:44,CLI-6808,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.26,7.7,7.56,Cali,Directo,Entregado
ORD-2603,2026-01-21 05:36:41,CLI-5723,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.28,8.24,13.86,Barranquilla,Directo,Entregado
ORD-1160,2025-11-09 01:03:14,CLI-5112,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.41,8.54,7.58,Cali,Directo,Entregado
ORD-2704,2026-01-27 22:37:54,CLI-6174,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.74,8.19,4.31,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1956,2025-12-17 11:50:55,CLI-6027,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.68,7.91,7.53,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-3869,2026-03-30 15:51:35,CLI-5905,P002,Mini Bicicleta Premium,Fitness,1,126.43,44.86,6.02,Cali,Directo,Entregado
ORD-4433,2026-04-28 15:22:45,CLI-6924,P001,Vaso Termico Inteligente Auto,Auto,1,40.28,14.86,9.43,Cali,Campana_Vaso_Vertical,Entregado
ORD-1877,2025-12-14 07:19:21,CLI-5715,P001,Vaso Termico Inteligente Auto,Auto,1,40.95,14.4,5.07,Bogota,Directo,Entregado
ORD-2919,2026-02-09 20:59:04,CLI-5902,P001,Vaso Termico Inteligente Auto,Auto,1,36.95,14.69,5.34,Bogota,Organico_Instagram,En transito
ORD-3961,2026-04-04 11:19:50,CLI-5646,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.77,8.54,10.83,Bucaramanga,Organico_Instagram,En transito
ORD-2884,2026-02-07 00:15:53,CLI-6113,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.92,8.29,3.12,Medellin,Directo,Entregado
ORD-3200,2026-02-24 21:11:30,CLI-5386,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.97,8.3,10.2,Cali,Directo,Entregado
ORD-1098,2025-11-06 19:10:41,CLI-6514,P001,Vaso Termico Inteligente Auto,Auto,1,36.41,14.77,3.24,Bogota,Directo,Entregado
ORD-4331,2026-04-23 23:35:04,CLI-6619,P001,Vaso Termico Inteligente Auto,Auto,1,42.05,15.18,6.54,Cali,Campana_Vaso_Vertical,En transito
ORD-3557,2026-03-15 23:45:14,CLI-5520,P004,Cojin Ergonomico Gel,Oficina/Auto,1,31.52,11.6,7.99,,Directo,Entregado
ORD-4183,2026-04-15 20:55:39,CLI-5461,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.56,7.76,10.26,Barranquilla,Organico_Instagram,Entregado
ORD-1253,2025-11-15 17:18:11,CLI-6923,P001,Vaso Termico Inteligente Auto,Auto,2,39.47,15.03,7.11,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1103,06/11/2025 13:46:38,CLI-5954,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.52,7.61,3.0,Cali,Campana_Vaso_Vertical,Entregado
ORD-2445,2026-01-10 21:20:14,CLI-5499,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.24,8.23,8.14,Barranquilla,Directo,Entregado
ORD-2443,2026-01-10 21:30:40,CLI-5760,P001,Vaso Termico Inteligente Auto,Auto,1,41.66,15.12,6.51,Medellin,Organico_Instagram,Entregado
ORD-2648,2026-01-24 19:41:41,CLI-6383,P004,Cojin Ergonomico Gel,Oficina/Auto,4,35.05,11.56,12.39,Bogota,Directo,Entregado
ORD-1586,2025-12-03 10:54:59,CLI-5010,P002,Mini Bicicleta Premium,Fitness,1,116.08,47.44,3.4,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1627,2025-12-04 23:38:35,CLI-6267,P001,Vaso Termico Inteligente Auto,Auto,1,41.04,15.52,5.49,Bogota,Organico_Instagram,Entregado
ORD-2696,2026-01-27 09:44:47,CLI-5799,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.17,7.73,6.98,Cali,Organico_Instagram,Entregado
ORD-4191,2026-04-16 20:59:00,CLI-6480,P001,Vaso Termico Inteligente Auto,Auto,1,37.3,14.57,7.02,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3101,2026-02-20 04:08:12,CLI-5229,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.67,8.44,5.14,Cali,Directo,Retrasado
ORD-3199,2026-02-24 19:11:35,CLI-5923,P001,Vaso Termico Inteligente Auto,Auto,1,37.36,15.89,7.71,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1403,2025-11-23 18:22:24,CLI-5588,P003,Soporte Magnetico Carga,Oficina/Auto,2,25.22,8.42,8.9,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-2154,2025-12-24 02:48:49,CLI-6429,P001,Vaso Termico Inteligente Auto,Auto,1,38.32,14.57,5.64,Barranquilla,Organico_Instagram,Entregado
ORD-3255,2026-02-28 11:18:43,CLI-6962,P002,Mini Bicicleta Premium,Fitness,1,127.77,44.26,3.79,Bogota,Organico_Instagram,En transito
ORD-3863,2026-03-30 16:59:31,CLI-6201,P002,Mini Bicicleta Premium,Fitness,1,122.13,43.62,4.65,Bogota,Campana_Bici_Carrusel,Retrasado
ORD-2682,2026-01-26 06:23:19,CLI-5427,P001,Vaso Termico Inteligente Auto,Auto,1,40.72,14.69,5.62,Cali,Organico_Instagram,Entregado
ORD-4170,2026-04-14 11:47:09,CLI-6769,P001,Vaso Termico Inteligente Auto,Auto,1,36.88,14.73,3.59,Bogota,,Entregado
ORD-3056,2026-02-17 16:47:14,CLI-5277,P002,Mini Bicicleta Premium,Fitness,1,114.92,45.35,5.07,Bogota,Campana_Bici_Carrusel,Entregado
ORD-4062,2026-04-09 19:02:38,CLI-5241,P001,Vaso Termico Inteligente Auto,Auto,1,38.31,14.41,8.2,Bogota,Organico_Instagram,En transito
ORD-4351,2026-04-24 08:52:12,CLI-6900,P002,Mini Bicicleta Premium,Fitness,1,125.8,47.34,3.0,Bogota,Organico_Instagram,Entregado
ORD-4108,2026-04-11 15:19:31,CLI-6956,P002,Mini Bicicleta Premium,Fitness,1,110.9,46.0,9.7,,Campana_Bici_Carrusel,Entregado
ORD-1452,2025-11-25 14:16:52,CLI-6802,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.44,8.04,9.75,Medellin,Directo,Entregado
ORD-3301,2026-03-03 03:47:50,CLI-5243,P001,Vaso Termico Inteligente Auto,Auto,1,39.2,15.71,8.49,Bucaramanga,Directo,Entregado
ORD-2327,2025-12-31 19:28:41,CLI-5029,P001,Vaso Termico Inteligente Auto,Auto,1,41.08,15.67,5.18,Bogota,Organico_Instagram,Entregado
ORD-3944,2026-04-03 17:31:25,CLI-5039,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.87,7.92,4.73,Bogota,Directo,Entregado
ORD-3049,2026-02-16 18:33:26,CLI-6977,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.77,8.12,3.45,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1880,2025-12-14 21:24:02,CLI-5429,P001,Vaso Termico Inteligente Auto,Auto,1,42.09,15.34,9.19,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-4436,2026-04-28 06:40:39,CLI-6699,P001,Vaso Termico Inteligente Auto,Auto,1,39.09,15.86,7.62,Bogota,Organico_Instagram,Entregado
ORD-1623,2025-12-04 05:22:48,CLI-6818,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.57,8.28,6.32,Medellin,Directo,Entregado
ORD-3393,2026-03-07 04:23:40,CLI-6902,P001,Vaso Termico Inteligente Auto,Auto,1,37.98,14.92,7.73,Cali,Organico_Instagram,Entregado
ORD-4265,2026-04-20 06:01:53,CLI-6424,P001,Vaso Termico Inteligente Auto,Auto,4,37.82,15.37,14.27,Cali,Campana_Vaso_Vertical,Entregado
ORD-2787,2026-02-02 14:31:17,CLI-6165,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.66,8.31,9.44,Cali,Organico_Instagram,Entregado
ORD-1262,2025-11-15 15:27:24,CLI-5312,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.47,8.36,4.35,Medellin,Organico_Instagram,Entregado
ORD-2634,2026-01-23 11:57:44,CLI-6827,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.21,11.64,3.0,Bogota,Organico_Instagram,Entregado
ORD-2438,2026-01-09 23:51:05,CLI-5742,P001,Vaso Termico Inteligente Auto,Auto,2,41.0,15.14,8.27,Bogota,,Retrasado
ORD-3198,2026-02-24 22:40:42,CLI-5914,P001,Vaso Termico Inteligente Auto,Auto,1,38.49,14.32,3.92,BOGOTA,Directo,Entregado
ORD-2969,2026-02-12 16:30:50,CLI-5555,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.4,7.85,5.47,Bogota,Directo,En transito
ORD-3520,2026-03-13 18:39:40,CLI-6343,P001,Vaso Termico Inteligente Auto,Auto,1,40.37,14.6,8.5,Cali,Campana_Vaso_Vertical,Entregado
ORD-2802,2026-02-03 08:36:24,CLI-5023,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.99,7.96,6.67,Bogota,Organico_Instagram,Entregado
ORD-1640,2025-12-05 07:35:26,CLI-5507,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.07,12.39,5.14,Cali,Organico_Instagram,Entregado
ORD-1497,2025-11-29 03:24:36,CLI-6809,P004,Cojin Ergonomico Gel,Oficina/Auto,1,36.16,11.84,5.86,Bogota,Directo,Entregado
ORD-3385,2026-03-07 12:04:30,CLI-6445,P002,Mini Bicicleta Premium,Fitness,1,122.26,45.21,8.32,Cali,Directo,Entregado
ORD-3598,2026-03-16 12:32:45,CLI-5599,P001,Vaso Termico Inteligente Auto,Auto,1,41.34,15.84,4.38,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4334,2026-04-23 02:19:00,CLI-5303,P002,Mini Bicicleta Premium,Fitness,1,122.12,46.67,8.68,Cali,Campana_Bici_Carrusel,Entregado
ORD-2959,2026-02-11 17:26:30,CLI-5858,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.74,12.36,3.0,Medellin,Organico_Instagram,Entregado
ORD-3976,2026-04-05 13:57:58,CLI-6560,P001,Vaso Termico Inteligente Auto,Auto,1,37.85,15.38,6.77,Medellin,Directo,Entregado
ORD-1488,2025-11-28 01:29:26,CLI-5307,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.21,8.44,7.76,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2843,2026-02-05 05:28:00,CLI-5003,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.67,8.11,3.0,Barranquilla,Campana_Bici_Carrusel,En transito
ORD-2734,2026-01-29 22:21:12,CLI-6930,P001,Vaso Termico Inteligente Auto,Auto,1,36.63,15.41,3.0,Bogota,,Entregado
ORD-3911,2026-04-02 20:05:43,CLI-5891,P004,Cojin Ergonomico Gel,Oficina/Auto,2,35.68,11.99,14.22,Barranquilla,Organico_Instagram,Entregado
ORD-4219,2026-04-17 13:03:27,CLI-5883,P002,Mini Bicicleta Premium,Fitness,1,129.05,44.06,7.3,Cali,Campana_Bici_Carrusel,Entregado
ORD-1146,2025-11-08 03:52:15,CLI-5126,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.95,8.41,7.36,Cali,Organico_Instagram,Entregado
ORD-2534,16/01/2026 16:34:56,CLI-5192,P002,Mini Bicicleta Premium,Fitness,1,114.37,46.73,4.92,Medellin,Campana_Bici_Carrusel,Entregado
ORD-2986,2026-02-13 14:40:59,CLI-6112,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.96,7.71,7.66,Bogota,Organico_Instagram,Entregado
ORD-2369,2026-01-03 04:09:54,CLI-6164,P001,Vaso Termico Inteligente Auto,Auto,1,36.99,16.03,7.07,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3450,2026-03-10 14:17:19,CLI-5369,P001,Vaso Termico Inteligente Auto,Auto,1,40.76,15.0,5.03,Bogota,Organico_Instagram,En transito
ORD-4456,2026-04-28 14:00:52,CLI-6515,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.93,7.71,8.88,Cali,Organico_Instagram,Entregado
ORD-4002,2026-04-06 13:59:44,CLI-5799,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.67,12.81,10.93,Bucaramanga,Directo,Entregado
ORD-3811,2026-03-27 03:02:36,CLI-5614,P002,Mini Bicicleta Premium,Fitness,1,119.79,47.5,5.62,Bogota,Directo,Entregado
ORD-1659,2025-12-06 05:26:26,CLI-5850,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.34,7.73,-5.15,Cali,Organico_Instagram,Entregado
ORD-2794,2026-02-02 22:04:01,CLI-5897,P002,Mini Bicicleta Premium,Fitness,1,116.63,45.41,5.99,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3511,2026-03-13 08:05:27,CLI-5607,P001,Vaso Termico Inteligente Auto,Auto,1,42.1,15.93,5.51,Bogota,Organico_Instagram,Retrasado
ORD-1186,2025-11-10 12:18:45,CLI-5870,P001,Vaso Termico Inteligente Auto,Auto,1,36.48,15.95,-3.42,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2147,2025-12-24 19:24:21,CLI-6938,P001,Vaso Termico Inteligente Auto,Auto,1,40.68,14.43,4.98,Medellin,Organico_Instagram,Entregado
ORD-1608,2025-12-04 04:10:09,CLI-6931,P001,Vaso Termico Inteligente Auto,Auto,1,38.89,15.25,3.0,Bogota,Campana_Vaso_Vertical,En transito
ORD-3191,2026-02-24 23:04:47,CLI-6887,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.99,7.75,7.98,Barranquilla,Directo,Entregado
ORD-3799,2026-03-27 01:41:00,CLI-6464,P001,Vaso Termico Inteligente Auto,Auto,4,36.76,14.39,12.43,Bogota,Campana_Bici_Carrusel,En transito
ORD-2930,2026-02-10 05:21:48,CLI-5211,P002,Mini Bicicleta Premium,Fitness,1,124.42,46.37,4.82,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-4029,2026-04-08 09:42:22,CLI-6338,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.36,7.88,4.03,Medellin,Directo,Retrasado
ORD-1197,2025-11-11 13:53:45,CLI-5545,P001,Vaso Termico Inteligente Auto,Auto,1,37.43,15.13,7.88,Cali,Directo,Retrasado
ORD-3931,2026-04-03 17:45:35,CLI-6157,P001,Vaso Termico Inteligente Auto,Auto,1,41.54,15.21,8.82,Barranquilla,Organico_Instagram,Entregado
ORD-3327,2026-03-04 11:11:27,CLI-5600,P002,Mini Bicicleta Premium,Fitness,1,125.46,46.81,9.52,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-1293,2025-11-17 00:17:17,CLI-6928,P001,Vaso Termico Inteligente Auto,Auto,1,37.47,15.38,8.7,Bogota,Organico_Instagram,En transito
ORD-1766,2025-12-10 12:29:44,CLI-6507,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.01,7.94,6.78,Bogota,Organico_Instagram,Retrasado
ORD-1400,2025-11-23 21:41:13,CLI-6571,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.13,7.97,8.22,Medellin,Directo,Entregado
ORD-1122,2025-11-07 13:18:25,CLI-5624,P001,Vaso Termico Inteligente Auto,Auto,2,39.61,15.57,4.43,Bogota,Organico_Instagram,Entregado
ORD-4255,2026-04-19 02:07:48,CLI-5519,P002,Mini Bicicleta Premium,Fitness,1,120.95,45.67,11.37,Cali,Organico_Instagram,Entregado
ORD-1202,2025-11-11 13:02:22,CLI-5114,P002,Mini Bicicleta Premium,Fitness,1,115.67,46.4,7.45,Bogota,Organico_Instagram,Retrasado
ORD-1835,2025-12-13 22:59:28,CLI-5815,P001,Vaso Termico Inteligente Auto,Auto,1,37.14,15.66,4.07,,Campana_Vaso_Vertical,Entregado
ORD-3294,2026-03-03 05:28:53,CLI-5556,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.82,7.64,9.29,Medellin,Directo,Entregado
ORD-2439,2026-01-09 05:49:33,CLI-5146,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.91,12.42,8.48,,Campana_Bici_Carrusel,Entregado
ORD-2733,2026-01-29 02:40:43,CLI-5130,P002,Mini Bicicleta Premium,Fitness,1,117.39,44.23,11.64,Cali,Organico_Instagram,Entregado
ORD-2695,2026-01-27 23:52:44,CLI-5580,P002,Mini Bicicleta Premium,Fitness,1,110.44,46.86,3.0,Medellin,Organico_Instagram,Entregado
ORD-4447,2026-04-28 08:06:34,CLI-6569,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.82,8.07,5.55,Bogota,Campana_Vaso_Vertical,Retrasado
ORD-2707,2026-01-28 19:44:40,CLI-6866,P001,Vaso Termico Inteligente Auto,Auto,1,41.17,15.2,11.23,Bogota,Campana_Vaso_Vertical,Devuelto
ORD-4431,2026-04-28 12:26:25,CLI-6056,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.15,7.83,3.0,Bucaramanga,Organico_Instagram,Entregado
ORD-2153,2025-12-24 18:18:02,CLI-5244,P001,Vaso Termico Inteligente Auto,Auto,1,40.4,14.75,9.93,Cali,Organico_Instagram,Entregado
ORD-2661,2026-01-25 19:36:26,CLI-6375,P001,Vaso Termico Inteligente Auto,Auto,1,38.23,16.04,6.37,Medellin,Campana_Vaso_Vertical,Entregado
ORD-3432,2026-03-09 23:26:04,CLI-6835,P002,Mini Bicicleta Premium,Fitness,2,111.87,46.9,7.25,Medellin,Directo,Entregado
ORD-2759,2026-02-01 15:20:12,CLI-5321,P002,Mini Bicicleta Premium,Fitness,1,127.48,43.98,3.22,Bucaramanga,Directo,Entregado
ORD-1854,2025-12-13 06:45:37,CLI-6924,P001,Vaso Termico Inteligente Auto,Auto,1,36.42,14.73,12.45,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-2589,2026-01-19 12:30:40,CLI-6434,P002,Mini Bicicleta Premium,Fitness,1,122.64,46.53,4.25,Bogota,Organico_Instagram,En transito
ORD-3267,2026-03-01 14:06:40,CLI-6169,P001,Vaso Termico Inteligente Auto,Auto,1,36.74,16.01,5.67,Bogota,Organico_Instagram,Retrasado
ORD-1641,2025-12-05 16:20:38,CLI-5361,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.02,8.23,9.58,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-1001,2025-11-01 05:14:14,CLI-6998,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.08,12.47,6.77,Cali,Directo,Entregado
ORD-3160,2026-02-23 21:21:48,CLI-6689,P001,Vaso Termico Inteligente Auto,Auto,1,37.73,14.69,5.55,Barranquilla,Organico_Instagram,Entregado
ORD-1698,2025-12-07 07:28:02,CLI-6645,P002,Mini Bicicleta Premium,Fitness,1,115.0,43.63,3.17,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-4457,2026-04-28 21:45:35,CLI-5294,P001,Vaso Termico Inteligente Auto,Auto,1,39.51,16.02,4.68,Bogota,Campana_Vaso_Vertical,Entregado
